address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Đường Lê Đình Quản, Phường Cát Lái, TP Hồ Chí Minh",124,,,Tây,,3,4,2,Have certificate,,11,2026
"Đường Lê Thị Riêng, Phường Thới An, TP Hồ Chí Minh",22,,,Tây,,2,1,1,Shared certificate,Basic,890,2026
"22 phan văn trị, Phường Bình Lợi Trung, TP Hồ Chí Minh",30,,,,,,3,,,,4.5,2026
"Đường Man Thiện, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",94,,,,,,4,,,,6.5,2026
"Tăng Nhơn Phú B, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",43,,,,,,2,2,Have certificate,,3.5,2026
"Đường Thống Nhất, Phường An Hội Đông, TP Hồ Chí Minh",219,,,Bắc,,5,10,6,Have certificate,Other,36.5,2026
"Mặt Tiền Đường Tân Xuân 2, Xã Hóc Môn, TP Hồ Chí Minh",100.5,,,Tây Bắc,,3,4,4,Have certificate,,6.7,2026
"Đường Hoàng Bật Đạt, Phường Tân Sơn, TP Hồ Chí Minh",44,,,,,2,2,2,Have certificate,,4.97,2026
"Đường Nguyễn Văn Trỗi, Phường Cầu Kiệu, TP Hồ Chí Minh",35,,,,,,5,3,,,5.8,2026
"Đường Nguyễn Thị Tú, Phường Bình Tân, TP Hồ Chí Minh",65,,,,,2,2,2,Have certificate,Other,4.5,2026
"346/22/3, Phường Bình Thạnh, TP Hồ Chí Minh",32,,,Bắc,,2,2,2,Have certificate,Basic,2.85,2026
"20, Phường Bảy Hiền, TP Hồ Chí Minh",70,,,Đông Nam,,,10,6,Have certificate,Full,8.7,2026
"Đường số 27, Phường An Nhơn, TP Hồ Chí Minh",51,,,,,2,2,2,Have certificate,,4.85,2026
"Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, TP Hồ Chí Minh",40,,,,,2,2,2,Have certificate,Full,4.48,2026
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",77,,,Đông Nam,,4,4,4,No certificate,Basic,5.999,2026
"Đường Tám Danh, Phường Chánh Hưng, TP Hồ Chí Minh",28,,,Tây Nam,,1,2,2,Have certificate,Full,4.7,2026
"Đường Dương Bá Trạc, Phường Chánh Hưng, TP Hồ Chí Minh",75.8,,,Tây Bắc,,2,2,2,Have certificate,Full,8,2026
"22 phan văn trị, Phường Bình Lợi Trung, TP Hồ Chí Minh",30,,,,,,3,,,,4.5,2026
"Đường Trịnh Quang Nghị, Phường Bình Đông, TP Hồ Chí Minh",100,,,,,2,4,5,Have certificate,Full,8.5,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",33,,,,,,2,2,Have certificate,,3.7,2026
"226, Phường Bình Phú, TP Hồ Chí Minh",50.4,,,Tây,,4,4,,Have certificate,Full,6.9,2026
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",21.5,,,Đông Nam,,3,2,3,Have certificate,Basic,4.55,2026
"Đường Nguyễn Hồng Đào, Phường Tân Bình, TP Hồ Chí Minh",22,,,,,5,3,4,,,5.25,2026
"Đường Khánh Hội, Phường Vĩnh Hội, TP Hồ Chí Minh",34.2,,,Đông Nam,,3,3,3,Have certificate,Basic,8.9,2026
"Đường số 3, Phường Thủ Đức, TP Hồ Chí Minh",97,,,,,4,3,3,Have certificate,Other,13.5,2026
"Mặt Tiền Đường Tân Xuân 2, Xã Hóc Môn, TP Hồ Chí Minh",100.5,,,Tây Bắc,,3,4,4,Have certificate,,6.7,2026
"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, TP Hồ Chí Minh",90,,,,,4,5,5,Have certificate,Other,8.7,2026
"Đường Thạnh Lộc 44, Phường An Phú Đông, TP Hồ Chí Minh",60,,,,,4,6,6,Have certificate,Basic,5.8,2026
"Đường Hoa Đào, Phường Cầu Kiệu, TP Hồ Chí Minh",60,,,,,3,4,4,Have certificate,,22,2026
"Số 10, Xã Bình Hưng, TP Hồ Chí Minh",136.5,,,,,3,4,3,Have certificate,Basic,16,2026
"Đường số 27, Phường An Nhơn, TP Hồ Chí Minh",51,,,,,2,2,2,Have certificate,,4.85,2026
"Đường Bùi Quang Là, Phường An Hội Tây, TP Hồ Chí Minh",48,,,Đông Nam,,5,4,5,Have certificate,Full,7.89,2026
"Đường Bắc Lân 1, Xã Bà Điểm, TP Hồ Chí Minh",85,,,,,,4,,Have certificate,,6.5,2026
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",21.5,,,Đông Nam,,3,2,3,Have certificate,Basic,4.55,2026
"Đường Tỉnh lộ 10, Phường Tân Tạo, TP Hồ Chí Minh",80,,,,,5,8,6,Have certificate,Other,6,2026
"Đường Tân Hòa Đông, Phường Phú Lâm, TP Hồ Chí Minh",50,,,,,2,3,3,Have certificate,Full,5,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",30,,,,,2,3,2,Have certificate,Other,2.98,2026
"Đường Đoàn Văn Bơ, Phường Khánh Hội, TP Hồ Chí Minh",77,,,Đông Nam,,4,4,4,No certificate,Basic,5.999,2026
"Khánh Hội, Phường Vĩnh Hội, TP Hồ Chí Minh",43,,,Tây,,4,3,3,Have certificate,Full,6.999,2026
"Đường Đoàn Văn Bơ, Phường Xóm Chiếu, TP Hồ Chí Minh",21,,,Đông Nam,,3,2,2,Have certificate,Basic,3.55,2026
"Tân Chánh Hiệp 03, Phường Trung Mỹ Tây, TP Hồ Chí Minh",70,,,,,,4,6,Have certificate,Other,9.25,2026
"Đường Phùng Chí Kiên, Phường Tân Sơn Nhì, TP Hồ Chí Minh",24,,,,,2,2,2,,,3.1,2026
"50, Phường Cát Lái, TP Hồ Chí Minh",144,,,Nam,,3,6,,Have certificate,Other,38.7,2026
"Đường Bà Hom, Phường Phú Lâm, TP Hồ Chí Minh",68,,,,,,1,1,Have certificate,,5.8,2026
"Đường Hồng Bàng, Phường Bình Tây, TP Hồ Chí Minh",32,,,,,,2,,Have certificate,,4.39,2026
"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, TP Hồ Chí Minh",35,,,,,2,2,2,Have certificate,Full,4.68,2026
"Đường Nguyễn Duy Cung, Phường An Hội Tây, TP Hồ Chí Minh",98,,,,,,4,,Have certificate,,11.7,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",20,,,Tây,,3,2,3,Have certificate,Basic,2.96,2026
"Đường Nguyễn Công Hoan, Phường Cầu Kiệu, TP Hồ Chí Minh",33,,,,,2,3,3,Have certificate,,5.7,2026
"đất mới, Phường Bình Trị Đông, TP Hồ Chí Minh",65,,,,,4,4,3,Have certificate,Full,6.2,2026
"trần khắc chân , Phường Tân Định, TP Hồ Chí Minh",48.3,,,,,3,4,2,Have certificate,,17.8,2026
"351/1/24, Phường Hòa Bình, TP Hồ Chí Minh",50,,,Tây Nam,,1,1,1,Have certificate,,6.7,2026
"Đường Tân Thắng, Phường Tân Sơn Nhì, TP Hồ Chí Minh",80,,,,,3,3,3,Have certificate,Other,8.3,2026
"Đường Tân Hòa Đông, Phường Phú Lâm, TP Hồ Chí Minh",50,,,,,2,3,3,Have certificate,Full,5,2026
"Đường Lạc Long Quân, Phường Tân Hòa, TP Hồ Chí Minh",55,,,,,,5,6,Have certificate,,12.5,2026
"Đường Thiên Phước, Phường Tân Hòa, TP Hồ Chí Minh",51.94,,,,,,2,2,,,7.8,2026
"Đường Liên Khu 1-6, Phường Bình Trị Đông, TP Hồ Chí Minh",40,,,,,,2,2,Have certificate,,4.495,2026
"Tân Chánh Hiệp 03, Phường Trung Mỹ Tây, TP Hồ Chí Minh",70,,,,,,4,6,Have certificate,Other,9.25,2026
"Đường Nữ Dân Công, Xã Vĩnh Lộc, TP Hồ Chí Minh",87,,,,,1,3,2,Shared certificate,Full,2.7,2026
"Đường Tam Đảo, Phường Hòa Hưng, TP Hồ Chí Minh",54,,,,,,4,,Have certificate,,12.5,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",46,,,,,,4,,,,5,2026
"B10/4/1Q9, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",32,,,Nam,,1,2,2,Shared certificate,Basic,1.5,2026
"Đường Hiệp Bình, Phường Hiệp Bình, TP Hồ Chí Minh",51,,,,,3,3,3,Have certificate,,6,2026
"Đường Quốc lộ 50, Xã Bình Hưng, TP Hồ Chí Minh",56,,,,,,2,2,,,2.65,2026
"Đường Phú Định, Phường Phú Định, TP Hồ Chí Minh",80,,,,,2,3,2,Have certificate,Basic,4.55,2026
"37/5A, Xã Hóc Môn, TP Hồ Chí Minh",57,,,,,1,2,1,Have certificate,Full,4.5,2026
"Đường Phan Văn Đối, Xã Bà Điểm, TP Hồ Chí Minh",125,,,,,,2,,Have certificate,,8.9,2026
"Đường Lạc Long Quân, Phường Bình Thới, TP Hồ Chí Minh",51.8,,,Đông Bắc,,4,5,4,Have certificate,Other,8.3,2026
"Đường Số 14, Phường Hiệp Bình, TP Hồ Chí Minh",50,,,,,,2,2,Have certificate,,6.5,2026
"Đường số 30, Phường An Nhơn, TP Hồ Chí Minh",65,,,Bắc,,6,5,,Have certificate,Other,13.9,2026
"Đường Lương Ngọc Quyến, Phường An Nhơn, TP Hồ Chí Minh",17,,,,,3,2,3,,,3.15,2026
"Đường Song Hành, Phường Bình Phú, TP Hồ Chí Minh",72,,,Bắc,,4,6,5,Have certificate,Full,12,2026
"Tăng Bạt Hổ, Phường Bình Lợi Trung, TP Hồ Chí Minh",52,,,,,,4,,Have certificate,,10.5,2026
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,Tây,,4,5,5,Have certificate,Other,8.3,2026
"72, Phường Bình Tân, TP Hồ Chí Minh",114,,,Nam,,3,5,5,Have certificate,Other,12,2026
"Đường Tân Hương, Phường Tân Sơn Nhì, TP Hồ Chí Minh",87.5,,,,,4,5,6,Have certificate,Other,7.8,2026
"Đường Đinh Hòa, Phường Phú Định, TP Hồ Chí Minh",43.3,,,Đông Bắc,,,3,3,Have certificate,,4.2,2026
"Đường Lê Văn Quới, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,Đông,,4,5,6,Have certificate,,8.95,2026
"32/75, Phường Hồng Hà, TP Hồ Chí Minh",86,,,Đông Nam,,2,3,4,Have certificate,Full,10.6,2026
"Đường Võ Văn Vân, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",30,,,,,2,3,2,Shared certificate,Full,1.25,2026
"Đường Lê Văn Thọ, Phường Thông Tây Hội, TP Hồ Chí Minh",80,,,,,5,6,6,,Other,8.9,2026
"Đường Lê Văn Sỹ, Phường Tân Sơn Hòa, TP Hồ Chí Minh",42,,,Nam,,2,2,2,Have certificate,Full,7.2,2026
"37/5A, Xã Hóc Môn, TP Hồ Chí Minh",57,,,,,1,2,1,Have certificate,Full,4.5,2026
"Đường Quốc lộ 50, Xã Bình Hưng, TP Hồ Chí Minh",56,,,,,,2,2,,,2.65,2026
"Đường Kênh Tân Hóa, Phường Tân Phú, TP Hồ Chí Minh",60,,,,,2,4,,Have certificate,,5.5,2026
"Đường Nguyễn Văn Luông, Phường Phú Lâm, TP Hồ Chí Minh",75,,,,,,2,,Have certificate,,7.5,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",46,,,,,,4,,,,5,2026
"Đường Lạc Long Quân, Phường Bình Thới, TP Hồ Chí Minh",51.8,,,Đông Bắc,,4,5,4,Have certificate,Other,8.3,2026
"trần khắc chân , Phường Tân Định, TP Hồ Chí Minh",48.3,,,,,3,4,2,Have certificate,,17.8,2026
"Đường Nguyễn Công Hoan, Phường Cầu Kiệu, TP Hồ Chí Minh",33,,,,,2,3,3,Have certificate,,5.7,2026
"Đường Song Hành, Phường Bình Phú, TP Hồ Chí Minh",72,,,Bắc,,4,6,5,Have certificate,Full,12,2026
"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,Tây,,4,5,5,Have certificate,Other,8.3,2026
"Đường Phan Văn Đối, Xã Bà Điểm, TP Hồ Chí Minh",125,,,,,,2,,Have certificate,,8.9,2026
"Đường Nữ Dân Công, Xã Vĩnh Lộc, TP Hồ Chí Minh",87,,,,,1,3,2,Shared certificate,Full,2.7,2026
"đất mới, Phường Bình Trị Đông, TP Hồ Chí Minh",65,,,,,4,4,3,Have certificate,Full,6.2,2026
"Đường Liên Khu 1-6, Phường Bình Trị Đông, TP Hồ Chí Minh",40,,,,,,2,2,Have certificate,,4.495,2026
"Đường Hiệp Bình, Phường Hiệp Bình, TP Hồ Chí Minh",51,,,,,3,3,3,Have certificate,,6,2026
"Đường Lương Ngọc Quyến, Phường An Nhơn, TP Hồ Chí Minh",17,,,,,3,2,3,,,3.15,2026
"Đường Tam Đảo, Phường Hòa Hưng, TP Hồ Chí Minh",54,,,,,,4,,Have certificate,,12.5,2026
"37/5A, Xã Hóc Môn, TP Hồ Chí Minh",57,,,,,1,2,1,Have certificate,Full,4.5,2026
"72, Phường Bình Tân, TP Hồ Chí Minh",114,,,Nam,,3,5,5,Have certificate,Other,12,2026
"B10/4/1Q9, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",32,,,Nam,,1,2,2,Shared certificate,Basic,1.5,2026
"Tăng Bạt Hổ, Phường Bình Lợi Trung, TP Hồ Chí Minh",52,,,,,,4,,Have certificate,,10.5,2026
"Đường Phú Định, Phường Phú Định, TP Hồ Chí Minh",80,,,,,2,3,2,Have certificate,Basic,4.55,2026
"Đường Lạc Long Quân, Phường Tân Hòa, TP Hồ Chí Minh",55,,,,,,5,6,Have certificate,,12.5,2026
"32/75, Phường Hồng Hà, TP Hồ Chí Minh",86,,,Đông Nam,,2,3,4,Have certificate,Full,10.6,2026
"Đường Lê Văn Sỹ, Phường Tân Sơn Hòa, TP Hồ Chí Minh",42,,,Nam,,2,2,2,Have certificate,Full,7.2,2026
"Đường Kênh Tân Hóa, Phường Tân Phú, TP Hồ Chí Minh",60,,,,,2,4,,Have certificate,,5.5,2026
"Đường Tân Hương, Phường Tân Sơn Nhì, TP Hồ Chí Minh",87.5,,,,,4,5,6,Have certificate,Other,7.8,2026
,,,,,,,,,,,,2026
"Đường số 30, Phường An Nhơn, TP Hồ Chí Minh",65,,,Bắc,,6,5,,Have certificate,Other,13.9,2026
"Đường Đinh Hòa, Phường Phú Định, TP Hồ Chí Minh",43.3,,,Đông Bắc,,,3,3,Have certificate,,4.2,2026
"Đường Quốc lộ 50, Xã Bình Hưng, TP Hồ Chí Minh",56,,,,,,2,2,,,2.65,2026
"Đường Nguyễn Văn Luông, Phường Phú Lâm, TP Hồ Chí Minh",75,,,,,,2,,Have certificate,,7.5,2026
"37/5A, Xã Hóc Môn, TP Hồ Chí Minh",57,,,,,1,2,1,Have certificate,Full,4.5,2026
"Đường Tam Đảo, Phường Hòa Hưng, TP Hồ Chí Minh",54,,,,,,4,,Have certificate,,12.5,2026
"Đường Bình Thới, Phường Hòa Bình, TP Hồ Chí Minh",64,,,,,,4,,Have certificate,,6.5,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",52,,,,,,3,,No certificate,,2.39,2026
"Đường Lê Văn Thọ, Phường Thông Tây Hội, TP Hồ Chí Minh",80,,,,,5,6,6,,Other,8.9,2026
"Đường Lê Văn Quới, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,Đông,,4,5,6,Have certificate,,8.95,2026
"Đường Phan Xích Long, Phường Cầu Kiệu, TP Hồ Chí Minh",34,,,,,5,4,5,Have certificate,Full,6.95,2026
"Đường Phạm Hữu Lầu, Xã Nhà Bè, TP Hồ Chí Minh",30,,,,,,2,2,Have certificate,Basic,1.58,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",67,,,,,2,3,2,Have certificate,Basic,4.8,2026
"Đường Bà Điểm 5, Xã Bà Điểm, TP Hồ Chí Minh",90,,,,,,4,3,Have certificate,,5.2,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",48,,,,,,4,5,Have certificate,,6.9,2026
"Đường Phạm Văn Hai, Phường Tân Sơn Hòa, TP Hồ Chí Minh",26,,,,,3,3,4,Have certificate,Full,4.5,2026
"Đường Lê Văn Thọ, Phường An Hội Đông, TP Hồ Chí Minh",21,,,,,2,2,2,Have certificate,Full,2.48,2026
"Đường 59, Phường An Hội Tây, TP Hồ Chí Minh",64,,,,,5,5,6,Have certificate,Other,7.7,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",50,,,,,4,3,3,Have certificate,Full,7.29,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",84,,,,,,4,,Have certificate,,7.39,2026
"Đường Âu Cơ, Phường Hòa Bình, TP Hồ Chí Minh",67,,,,,5,4,4,Have certificate,Full,9.6,2026
"Đường Kỳ Ðồng, Phường Nhiêu Lộc, TP Hồ Chí Minh",42,,,,,,3,4,,,5.99,2026
"Đường Võ Văn Vân, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",30,,,,,2,3,2,Shared certificate,Full,1.25,2026
"Đường Gò Dầu, Phường Tân Sơn Nhì, TP Hồ Chí Minh",94.5,,,,,,4,,Have certificate,,15.5,2026
"Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, TP Hồ Chí Minh",39,,,,,,2,,,,4,2026
"179, Phường Tân Sơn, TP Hồ Chí Minh",64,,,,,4,6,,Have certificate,Basic,13.8,2026
"Đường 59, Phường An Hội Tây, TP Hồ Chí Minh",64,,,,,5,5,6,Have certificate,Other,7.7,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",52,,,,,,3,,No certificate,,2.39,2026
"Đường Lê Thị Hoa, Phường Tam Bình, TP Hồ Chí Minh",51,,,,,2,3,2,Have certificate,,3.1,2026
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, TP Hồ Chí Minh",50,,,Đông,,2,2,1,Shared certificate,Full,3.5,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",50,,,,,4,3,3,Have certificate,Full,7.29,2026
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, TP Hồ Chí Minh",60,,,,,2,2,2,Have certificate,Basic,4.1,2026
"Đường Cô Bắc, Phường Cầu Kiệu, TP Hồ Chí Minh",55,,,,,2,2,2,Have certificate,Full,7.95,2026
"Đường Lê Văn Thọ, Phường An Hội Đông, TP Hồ Chí Minh",21,,,,,2,2,2,Have certificate,Full,2.48,2026
"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa, TP Hồ Chí Minh",68,,,,,,5,6,Have certificate,,8.5,2026
"O7O8/21O/466, Phường Hòa Bình, TP Hồ Chí Minh",49,,,,,,3,,Have certificate,,5.2,2026
"Đường Tạ Quang Bửu, Phường Chánh Hưng, TP Hồ Chí Minh",64,,,,,4,4,5,Have certificate,Full,11.88,2026
"Đường Kỳ Ðồng, Phường Nhiêu Lộc, TP Hồ Chí Minh",42,,,,,,3,4,,,5.99,2026
"Đường Tân Chánh Hiệp 3, Phường Trung Mỹ Tây, TP Hồ Chí Minh",75,,,,,2,3,2,,Basic,5,2026
"Đường Phạm Hữu Lầu, Xã Nhà Bè, TP Hồ Chí Minh",30,,,,,,2,2,Have certificate,Basic,1.58,2026
"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, TP Hồ Chí Minh",50,,,Đông,,2,2,1,Shared certificate,Full,2.5,2026
"Đường Thạnh Xuân 25 TPHCM, Phường Thới An, TP Hồ Chí Minh",58,,,,,5,4,5,Have certificate,Other,6.95,2026
"25, Xã Bà Điểm, TP Hồ Chí Minh",70,,,,,,2,1,Have certificate,Other,3.85,2026
"Đường Gò Dầu, Phường Tân Sơn Nhì, TP Hồ Chí Minh",77,,,,,1,3,2,Have certificate,Basic,6.4,2026
"Trần Văn Mười, Xã Xuân Thới Sơn, TP Hồ Chí Minh",110,,,Tây Bắc,,4,5,5,Have certificate,Other,7.7,2026
"Đường Trịnh Đình Trọng, Phường Tân Phú, TP Hồ Chí Minh",62,,,,,,3,,Have certificate,Full,7.99,2026
"Đường Tạ Quang Bửu, Phường Chánh Hưng, TP Hồ Chí Minh",64,,,,,4,4,5,Have certificate,Full,11.88,2026
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",68,,,,,,7,,Have certificate,Other,8.9,2026
"Đường Nguyễn Súy, Phường Tân Sơn Nhì, TP Hồ Chí Minh",80,,,,,2,3,2,Have certificate,Full,6.5,2026
"Đường Nguyễn Sơn, Phường Phú Thọ Hòa, TP Hồ Chí Minh",60,,,,,2,2,2,Have certificate,Basic,4.1,2026
"Đường Tây Hòa, Phường Phước Long, TP Hồ Chí Minh",56,,,,,,3,,Have certificate,,5,2026
"Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, TP Hồ Chí Minh",39,,,,,,2,,,,4,2026
"Đông Hưng Thuận 6, Phường Đông Hưng Thuận, TP Hồ Chí Minh",69.7,,,,,,4,,Have certificate,,5.35,2026
"Đường Lạc Long Quân, Phường Bảy Hiền, TP Hồ Chí Minh",62.4,,,,,,4,,Have certificate,,6.7,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",27,,,,,3,2,3,Have certificate,,4,2026
"Đường Mã Lò, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,,,4,4,4,Have certificate,Other,6.5,2026
"Đường Đình Nghi Xuân, Phường Bình Trị Đông, TP Hồ Chí Minh",44,,,,,2,2,,Have certificate,Full,4.1,2026
"Đường Chiến Lược, Phường Bình Trị Đông, TP Hồ Chí Minh",48,,,,,,3,3,Have certificate,,4.95,2026
"Đường Quốc Lộ 13 Cũ, Phường Hiệp Bình, TP Hồ Chí Minh",50,,,Đông Nam,,2,2,1,Have certificate,Other,2.95,2026
"Đường Mã Lò, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,Đông Nam,,2,3,2,Have certificate,,4.3,2026
"Đường Dương Quảng Hàm, Phường An Nhơn, TP Hồ Chí Minh",180,,,Đông Bắc,,1,2,1,Have certificate,Basic,27,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",64,,,,,4,4,5,Have certificate,Full,6.3,2026
"Quốc Lộ 22, Xã Xuân Thới Sơn, TP Hồ Chí Minh",65,,,Tây Bắc,,2,3,2,Have certificate,Other,3.8,2026
"Đường Lê Văn Quới, Phường Bình Trị Đông, TP Hồ Chí Minh",53,,,,,4,4,3,Have certificate,,4.9,2026
"Đường Lạc Long Quân, Phường Bảy Hiền, TP Hồ Chí Minh",36,,,,,3,3,2,Have certificate,Full,4,2026
"Trương Phước Phan, Phường Bình Trị Đông, TP Hồ Chí Minh",36,,,,,2,2,2,Have certificate,,3.65,2026
"Đường Trịnh Quang Nghị, Phường Bình Đông, TP Hồ Chí Minh",95,,,,,4,4,5,Have certificate,Full,8,2026
"Đường Nguyễn Trường Tộ, Phường Phú Thọ Hòa, TP Hồ Chí Minh",52,,,,,2,2,2,Have certificate,Basic,5.35,2026
"Đường Nguyễn Tư Giản, Phường An Hội Tây, TP Hồ Chí Minh",80,,,Tây Bắc,,3,4,4,Have certificate,Full,10.8,2026
"Đường Bờ Bao, Phường Tân Sơn Nhì, TP Hồ Chí Minh",35,,,,,5,4,3,Have certificate,Full,5.7,2026
"Đường số 12, Phường Thủ Đức, TP Hồ Chí Minh",112,,,,,3,3,3,Have certificate,Other,14.5,2026
"Đường Hoàng Hoa Thám, Phường Bình Lợi Trung, TP Hồ Chí Minh",87,,,,,6,9,4,Have certificate,Full,23,2026
"Đường Đình Phong Phú, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",87,,,,,1,3,2,Have certificate,,4,2026
"Nguyễn Thị Búp, Phường Trung Mỹ Tây, TP Hồ Chí Minh",48,,,,,3,3,3,Have certificate,Full,4.95,2026
"0372003968-0969988703, Phường Hiệp Bình, TP Hồ Chí Minh",24,,,Đông,,1,2,2,Shared certificate,Basic,1.75,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",20,,,,,2,2,1,Have certificate,Other,2.47,2026
"Đường Số 5, Phường Gò Vấp, TP Hồ Chí Minh",51,,,Nam,,4,3,3,Have certificate,Other,9.5,2026
"Đường Minh Phụng, Phường Bình Tây, TP Hồ Chí Minh",35,,,Bắc,,4,5,4,Have certificate,Full,8.9,2026
"Đường Lê Quang Định, Phường Gia Định, TP Hồ Chí Minh",46,,,,,,3,3,,,6.5,2026
"Nguyễn Du, Phường Hạnh Thông, TP Hồ Chí Minh",15,,,,,2,2,2,Have certificate,Full,2.98,2026
"Đường Thái Phiên, Phường Minh Phụng, TP Hồ Chí Minh",43,,,,,3,4,,Have certificate,,6.2,2026
"Hẻm 1/, Phường Bình Trị Đông, TP Hồ Chí Minh",80,,,,,5,5,5,Have certificate,Other,8.5,2026
"0372003968-0969988703, Phường Hiệp Bình, TP Hồ Chí Minh",42,,,,,1,2,2,Shared certificate,Basic,2.35,2026
"zalo 0767.745.313, Phường Bình Phú, TP Hồ Chí Minh",115,,,,,5,5,5,Have certificate,Other,19,2026
"Đường Liên Tỉnh 5, Phường Bình Đông, TP Hồ Chí Minh",48,,,,,4,4,4,Have certificate,,5.1,2026
"Đường Thích Quảng Đức, Phường Đức Nhuận, TP Hồ Chí Minh",52,,,,,,4,,,,6,2026
