address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Đường Độc Lập, Phường Tân Thành, Tân Phú, Hồ Chí Minh",48,,6,,,3,,,Have certificate,,6.1,2024
"Đường Quang Trung, Phường 14, Gò Vấp, Hồ Chí Minh",54.6,,8,,,3,3,3,,,6.15,2024
"Hẻm 1/, Đường Quang Trung, Phường 14, Gò Vấp, Hồ Chí Minh",70,4,6,,,3,4,4,,,6.3,2024
"Đường Tôn Thất Hiệp, Phường 13, Quận 11, Hồ Chí Minh",27.6,4.6,6,,,4,2,3,Have certificate,Basic,2.95,2024
"Đường An Dương Vương, Phường 16, Quận 8, Hồ Chí Minh",60,,,,,,,,,,7.9,2024
"Đường Thành Thái, Phường 14, Quận 10, Hồ Chí Minh",36,,,,,,,,,,5,2024
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",74.1,4.3,5,,,4,4,5,Have certificate,Full,6.6,2024
"Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",80,5,4.5,Bắc,,3,4,4,Have certificate,,6,2024
"Phường 14, Quận 6, Hồ Chí Minh",58.5,10,,Tây Bắc,,2,3,3,Have certificate,,5.3,2024
"Đường Lê Quốc Hưng, Phường 12, Quận 4, Hồ Chí Minh",26.7,3.5,,,,2,1,2,Have certificate,,3.8,2024
"Đường Đinh Tiên Hoàng, Phường 3, Bình Thạnh, Hồ Chí Minh",45,4,,Bắc,Bắc,2,3,2,,,6.6,2024
"Đường Nguyễn Mỹ Ca, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",52,,,,,3,3,4,Have certificate,Full,4.9,2024
"Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",30,,,,,2,2,2,Sale contract,Basic,1.52,2024
"Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",75,5,20,Đông Bắc,Tây Nam,2,3,4,Have certificate,,8.5,2024
"Đường 185, Phường Phước Long B, Quận 9, Hồ Chí Minh",71,3.5,5,Đông Bắc,Đông Bắc,3,4,4,Have certificate,Basic,5.3,2024
"Đường Lê Quang Định, Phường 11, Bình Thạnh, Hồ Chí Minh",50,5,4,,,5,5,4,Have certificate,Full,6.95,2024
"Đường Nơ Trang Long, Phường 12, Bình Thạnh, Hồ Chí Minh",55,5.5,3,,,2,3,2,Have certificate,Full,6.2,2024
"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",63,4.2,4,Tây Nam,,3,3,3,Have certificate,,5.8,2024
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",46,,,,,4,4,5,,,6.3,2024
"Đường Số 10, Phường Cát Lái, Quận 2, Hồ Chí Minh",75,5,7,Tây Nam,Tây Nam,4,,,Have certificate,,9.5,2024
"Đường Nguyễn Tuyển, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",52,,5,,,4,5,3,,,6.3,2024
"Đường Minh Phụng, Phường 2, Quận 11, Hồ Chí Minh",72,5,,Đông Bắc,,1,3,3,Have certificate,Full,2.35,2024
"Đường Nguyễn Tri Phương, Phường 9, Quận 10, Hồ Chí Minh",31,4,,,,3,3,3,Have certificate,,6.8,2024
"Đường Lô Tư, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",52,4,6,Đông Nam,Đông Nam,5,5,4,Have certificate,Basic,5.95,2024
"Dự án The Origami, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",47,,30,Đông Bắc,Đông Bắc,1,1,1,Sale contract,,7.5,2024
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",66,,,,,3,3,4,,,4.55,2024
"Đường Thạnh Xuân 52, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",80,5,4,,,2,2,2,Have certificate,Basic,3.35,2024
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",56,4.5,2.5,,,2,2,2,Have certificate,Full,3.55,2024
"Đường Số 10, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",61,4.23,6,Đông Bắc,,4,4,4,Have certificate,Basic,6.5,2024
"Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",33,,,,,4,4,3,,,5.9,2024
"Đường Nguyễn Thái Sơn, Phường 4, Gò Vấp, Hồ Chí Minh",54,,4,,,3,3,3,Have certificate,Full,4.5,2024
"Đường Võ Văn Ngân, Phường Linh Chiểu, Thủ Đức, Hồ Chí Minh",66,,,,,2,3,3,Have certificate,,6.2,2024
"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",60,,,,,1,2,2,Have certificate,Basic,5,2024
"Dự án Hưng Phú 1, Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",90,,,,,3,3,4,Have certificate,Full,9.3,2024
"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",36.68,,,Bắc,Bắc,2,2,2,Have certificate,Basic,4.8,2024
"Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",71.5,4.5,,Bắc,,3,4,5,Have certificate,,6.3,2024
"Đường Độc Lập, Phường Tân Thành, Tân Phú, Hồ Chí Minh",48,3.85,6,Đông Nam,Đông Nam,4,4,3,Have certificate,,6.1,2024
"Đường Linh Trung, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",52,4,6,,,3,3,2,Have certificate,,6,2024
"Wilton Tower, 71/3, Đường Nguyễn Văn Thương, Phường 25, Bình Thạnh, Hồ Chí Minh",55,7,,Đông,,,,,Sale contract,Basic,5.4,2024
"Đường Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh",34,3.5,4,,,2,,,Have certificate,,4.4,2024
"Xã Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",85,,,,,,4,3,Have certificate,Full,6.2,2024
"Đường Hưng Phú, Phường 8, Quận 8, Hồ Chí Minh",54.6,4.2,3,,,2,2,2,Have certificate,,4.7,2024
"Phường Linh Trung, Thủ Đức, Hồ Chí Minh",131,6,,,,2,3,4,Have certificate,,9.5,2024
"Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",62.41,4.5,8,,,3,4,3,Have certificate,Full,10,2024
"Hẻm 512, Đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",253,,,,,2,,,,,10,2024
"Đường 32, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",107,4.4,8,Tây,Tây Nam,1,4,4,Have certificate,,6.5,2024
"2/, Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",64,,4,,,3,4,4,Have certificate,Basic,4.49,2024
"Đường Võ Văn Kiệt, Phường 6, Quận 5, Hồ Chí Minh",36.5,3.6,5,,,2,2,2,Have certificate,Full,6.4,2024
"Đường Nguyễn Chí Thanh, Phường 4, Quận 11, Hồ Chí Minh",48,4,3.5,,,2,4,2,,Full,6,2024
"Đường Trịnh Đình Trọng, Phường Phú Trung, Tân Phú, Hồ Chí Minh",97.5,5,4,Tây Bắc,,3,4,4,Have certificate,Full,8.2,2024
"Đường Tô Hiệu, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",80,4,8,,,1,2,2,Have certificate,,6.7,2024
"Đường 38 CL, Phường Cát Lái, Quận 2, Hồ Chí Minh",119,7,12,,,4,5,6,Have certificate,,10,2024
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",44,3.5,,,,2,2,2,,,6.4,2024
"Dự án Phố Đông Village , Đường Nguyễn Thị Định 2, Phường Cát Lái, Quận 2, Hồ Chí Minh",100,5,12,Đông Nam,Tây Bắc,3,5,5,Have certificate,,8.5,2024
"Đường Lê Văn Sỹ, Phường 2, Tân Bình, Hồ Chí Minh",70,5,4,,,4,4,,Have certificate,Basic,8.3,2024
"Đường Nguyễn Thượng Hiền, Phường 5, Phú Nhuận, Hồ Chí Minh",82,,,,,4,4,6,Have certificate,Full,7.4,2024
"Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",64,10,10,,,3,4,5,Have certificate,,6.7,2024
"Đường  Phan Đăng Lưu, Phường 5, Bình Thạnh, Hồ Chí Minh",46,,,,,2,2,3,Have certificate,Full,3.7,2024
"Đường Hòa Bình, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",64,,7,,,2,3,2,,,6.2,2024
"Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh",56,,,,,3,2,3,Have certificate,Full,4.5,2024
"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",65.5,5,5,Đông Nam,Đông Nam,3,3,4,Have certificate,,7,2024
"Đường  Vạn Kiếp, Phường 3, Bình Thạnh, Hồ Chí Minh",34,3.6,3,Đông,Đông,3,2,3,Have certificate,,5.6,2024
"Đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",200,,12,,,,,,,,6.5,2024
"Hẻm 455, Đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",120,,,,,2,3,,,,3.7,2024
"Hẻm 126, Đường Nguyễn Văn Tạo, Xã Long Thới, Nhà Bè, Hồ Chí Minh",104,,10,,,3,4,3,Have certificate,,5.4,2024
"Đường Phan Văn Bảy, Xã Hiệp Phước, Nhà Bè, Hồ Chí Minh",151.6,,,,,,,,,,8.5,2024
"Hẻm 67, Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",60,6,6,Đông Nam,,,4,5,Have certificate,Full,6.69,2024
"Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",68,5.5,3,Tây,Tây,2,2,3,Have certificate,Full,5,2024
"Đường Lâm Văn Bền, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",47,4,5,Tây Bắc,,4,4,3,Have certificate,Full,6.06,2024
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",50,4,4,,,5,3,3,Have certificate,Full,6.7,2024
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",60,5,3,,,4,4,4,Have certificate,Full,7.8,2024
"Đường Đoàn Văn Bơ, Phường 16, Quận 4, Hồ Chí Minh",44,4,2,,,2,2,2,Have certificate,Full,5.1,2024
"Đường Tôn Đản, Phường 14, Quận 4, Hồ Chí Minh",52,8.6,8,Đông Bắc,,4,4,3,Have certificate,Full,7.2,2024
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",44,4,4,,,4,5,3,Have certificate,Full,7.29,2024
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",40,,6,,,4,3,4,Have certificate,Full,6.1,2024
"Đường Số 10, Phường 8, Gò Vấp, Hồ Chí Minh",75,5,4,Tây Bắc,Tây Bắc,2,3,3,Have certificate,Full,5.6,2024
"Đường Cửu Long, Phường 2, Tân Bình, Hồ Chí Minh",45,,,,,,4,,,,8.2,2024
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh",22,,6,,,2,,,Have certificate,,4.9,2024
"Dự án The Meadow Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",90,5,20,Tây Bắc,Đông Nam,3,4,4,Sale contract,Basic,7,2024
"Đường Hoa Mai, Phường 2, Phú Nhuận, Hồ Chí Minh",62,5.2,,,,2,4,4,,Basic,5.9,2024
"Đường Chu Văn An, Phường 12, Bình Thạnh, Hồ Chí Minh",72.4,,3,,,4,5,5,Have certificate,,8.6,2024
"Đường Nguyễn Văn Đậu, Phường 6, Bình Thạnh, Hồ Chí Minh",68,,5,,,2,4,,Have certificate,Basic,7.9,2024
"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",80,4.5,8,,,3,4,4,Have certificate,Full,7.5,2024
"Đường Hoàng Hoa Thám, Phường 5, Phú Nhuận, Hồ Chí Minh",30,3.7,4,,,4,4,5,Have certificate,Full,5.3,2024
"Đường 4, Phường Bình Thuận, Quận 7, Hồ Chí Minh",62,4,,,,1,5,5,Have certificate,Basic,9.6,2024
"Đường Xuân Thới Sơn 24, Xã Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh.",196,7.5,7,Tây Nam,Tây Nam,1,2,2,Have certificate,,5.5,2024
"793, Phố Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",22,,,,,3,3,2,Sale contract,,2.05,2024
"Đường Bùi Quang Là, Phường 12, Gò Vấp, Hồ Chí Minh",52,4.5,4.5,Bắc,Bắc,4,4,5,Have certificate,Full,7.26,2024
"Đường Lê Văn Sỹ, Phường 12, Quận 3, Hồ Chí Minh",28,3,6,,,2,2,2,Have certificate,Full,5,2024
"Đường Số 22, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",64.7,,5,Đông Bắc,,4,5,6,Have certificate,Full,7.2,2024
"Đường Nguyễn Thái Sơn, Phường 5, Gò Vấp, Hồ Chí Minh",30,4,3,,,3,6,3,Have certificate,Full,3.8,2024
"Đường Nguyễn Thượng Hiền, Phường 5, Bình Thạnh, Hồ Chí Minh",37,,,,,5,3,5,Have certificate,,6.8,2024
"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",64,,5,,,3,4,4,Have certificate,Full,5.1,2024
"Đường Số 25, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",54,5,6,,,3,3,3,Have certificate,Full,3.85,2024
"Đường Dương Khuê, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",72,,12,,,,,,Have certificate,,8.9,2024
"Đường Nguyễn Thị Búp, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",100,,8,,,4,,,Have certificate,,7.2,2024
"Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",89.2,7,6,Đông,Đông,3,4,4,Have certificate,,9.2,2024
"Đường  Lê Văn Phan, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",33,4.1,4,,,,1,1,Have certificate,,3.5,2024
"607 Đường Tân Kỳ Tân Quý, Phường Tân Quý, Tân Phú, Hồ Chí Minh",100,3.2,,,,2,3,3,Have certificate,Basic,7.99,2024
"Đường Cách Mạng Tháng Tám, Phường 5, Tân Bình, Hồ Chí Minh",51,4,,,,,3,,,,5.8,2024
"Đường Đoàn Giỏi, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",63,5,4,,,1,2,1,Have certificate,Basic,4.75,2024
"Đường Số 11, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",94,,6,,,3,3,4,Have certificate,,7.9,2024
"Đường Tân Thới Hiệp 21, Phường Tân Thới Hiệp, Quận 12, Hồ Chí Minh",35,7,2.5,Tây,Tây,2,2,2,Have certificate,Full,1.95,2024
"Đường Số 6, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",64.1,4,,Tây,,3,4,5,Have certificate,,6.2,2024
"Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh",85,4.2,12,,,5,5,5,Have certificate,Full,7.7,2024
"Đường Dương Quảng Hàm, Phường 5, Gò Vấp, Hồ Chí Minh",90,4.5,6,,,,,,,,8.7,2024
"Đường Nguyễn Văn Lượng, Phường 17, Gò Vấp, Hồ Chí Minh",80,,,,,,,,,,6.4,2024
"Đường Trần Thị Trọng, Phường 15, Tân Bình, Hồ Chí Minh",67.5,4.5,4,,,,4,,Have certificate,Basic,4.3,2024
"Đường Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh",47,,4,,,4,5,5,Have certificate,,7.5,2024
"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",57,4.4,6,,,3,4,3,Have certificate,,6.4,2024
"Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",51,4,4,Tây Nam,Tây Nam,4,4,4,Have certificate,Basic,4.7,2024
"Đường Đỗ Thúc Tịnh, Phường 12, Gò Vấp, Hồ Chí Minh",54,4,3,Tây Nam,Tây Nam,4,3,4,Have certificate,Full,6.35,2024
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",110,5,7,,,3,4,4,,,7.95,2024
"Đường Số 4, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",74,4.5,7,Đông Bắc,,1,4,4,Have certificate,,7.3,2024
"Đường Nguyễn Phúc Chu, Phường 15, Tân Bình, Hồ Chí Minh",40,4,5,,,2,2,1,Have certificate,Basic,3.7,2024
"Đường 160, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",51,4,6,,,3,3,3,Have certificate,,4.95,2024
"Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",67,5,,,,2,3,,,,4.3,2024
"Đường 1, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",131.6,6,,,,1,7,6,Have certificate,,7.5,2024
"Đường Tân Chánh Hiệp 2, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",100,,5,,,,2,1,Have certificate,Full,4.2,2024
"Đường Nguyễn Thị Minh Khai, Phường 6, Quận 3, Hồ Chí Minh",50,,,,,,,,Have certificate,,8,2024
"Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",70,,6,,,4,4,5,Have certificate,Full,7.6,2024
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",54.6,,,,,3,4,5,Have certificate,Full,5.4,2024
"Khu phố 2, Đường Lê Văn Quới, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",40.1,4,8,Tây,Tây,1,2,1,Have certificate,Basic,3.6,2024
"Đường Nguyễn Văn Giáp, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",50,,,,,3,,,Have certificate,Full,6,2024
"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",68,4,,,,4,4,5,Have certificate,,4.9,2024
"226/ Đường Nguyễn Thái Sơn, Phường 4, Gò Vấp, Hồ Chí Minh",42,,,,,,,,,,4,2024
"Đường Út Tịch, Phường 4, Tân Bình, Hồ Chí Minh",60,4,7,,,4,,,Have certificate,,4.2,2024
"Đường Tăng Bạt Hổ, Phường 11, Bình Thạnh, Hồ Chí Minh",50,4,5,,,3,2,3,Have certificate,,5.05,2024
"Đường Phạm Văn Hai, Phường 3, Tân Bình, Hồ Chí Minh",70,5,5,,,3,5,5,Have certificate,Basic,8.2,2024
"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",64,4,4,,,1,4,4,Have certificate,Basic,4.65,2024
"Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh",80,4.65,6,,,2,4,2,Have certificate,,8.29,2024
"Đường  Lê Văn Phan, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",77,4,12,,,3,4,5,Have certificate,Full,9.7,2024
"Đường  Lý Thường Kiệt, Phường 7, Tân Bình, Hồ Chí Minh",116,8,8,,,1,2,1,Have certificate,,9.8,2024
"Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",51,,,,,3,4,3,,,4.2,2024
"Đường Hoàng Bật Đạt, Phường 15, Tân Bình, Hồ Chí Minh",40,8,3,Đông Nam,Đông Nam,2,2,2,Have certificate,Full,3.6,2024
"Đường  Nguyễn Văn Tố, Phường Tân Thành, Tân Phú, Hồ Chí Minh",68.4,,7,,,4,,,Have certificate,,7.7,2024
"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",98,4,6,Tây,,,5,5,Have certificate,,6.8,2024
"Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh",25,,6,Bắc,Bắc,2,3,2,Have certificate,Full,3.1,2024
"Số 81, Đường 702, Phường 1, Quận 11, Hồ Chí Minh",49,3.4,8,Đông,,3,4,3,,Full,8.2,2024
"Đường Tự Do, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",90,5,5,Tây Nam,,3,4,5,Have certificate,Full,9.2,2024
"Đường Sư Vạn Hạnh, Phường 10, Quận 10, Hồ Chí Minh",53,,3,Đông,Đông,3,4,3,Have certificate,Full,6.5,2024
"Phường 4, Quận 4, Hồ Chí Minh",60,6.1,4,Tây Nam,Tây Nam,1,1,1,Have certificate,,6.99,2024
"Đường 10, Phường Linh Xuân, Thủ Đức, Hồ Chí Minh",134,,6,,,2,8,8,Have certificate,Full,6.8,2024
"Đường Số 25A, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",84,,,,,4,,,,,9.6,2024
"Đường Bến Bình Đông, Phường 14, Quận 8, Hồ Chí Minh",80,8,8,,,3,2,3,Have certificate,Basic,6.8,2024
"219 - 221, Đường Miếu Bình Đông, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",104,8,,,,2,,,,,8.7,2024
"Đường Võ Văn Ngân, Phường Bình Thọ, Thủ Đức, Hồ Chí Minh",43,4,,,,2,,,Have certificate,Basic,4.8,2024
"Đường Số 48, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",70,,5,,,4,4,5,Have certificate,,6.8,2024
"Đường Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh",64,4,12,,,4,4,3,Have certificate,,8.5,2024
"Phường 10, Quận 4, Hồ Chí Minh",32,5.95,,,,,,,,,3.95,2024
"Đường Quang Trung, Phường 11, Gò Vấp, Hồ Chí Minh",68,4,8,,,4,4,4,Have certificate,Full,9.25,2024
"Đường Số 3, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",60,,10,,,,,,Have certificate,,6.5,2024
"Đường Tự Do, Phường Hiệp Phú, Quận 9, Hồ Chí Minh",90,,5,Tây Nam,,3,4,4,Have certificate,Full,9.2,2024
"Đường Ni Sư Huỳnh Liên, Phường 10, Tân Bình, Hồ Chí Minh",72,4,4,,,2,3,2,Have certificate,Full,7,2024
"Đường Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh",85,,6,,,4,4,5,,,7.8,2024
"Đường Độc Lập, Phường Tân Thành, Tân Phú, Hồ Chí Minh",37,,12,Nam,Nam,4,4,3,Have certificate,Full,8.5,2024
"Đường Tân Thới Nhất 1, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",44,4,3,,,1,1,1,Have certificate,,1.95,2024
"Đường Hòa Hưng, Phường 13, Quận 10, Hồ Chí Minh",31,3.1,3,Tây Nam,,4,4,3,Have certificate,,5.5,2024
"Đường Âu Dương Lân, Phường 3, Quận 8, Hồ Chí Minh",49,4,,,,4,4,4,Have certificate,Full,6.8,2024
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",70,4,5,Đông Nam,,5,6,5,Have certificate,Basic,9.6,2024
"Đường D5, Phường 25, Bình Thạnh, Hồ Chí Minh",40,4,2,Nam,Nam,2,2,2,Have certificate,Full,4.35,2024
"Đường Lê Lâm, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",37,4,12,Tây,Tây,4,3,2,,Basic,5.6,2024
"Phường Phước Long B, Quận 9, Hồ Chí Minh",112,5,,,,4,,,Have certificate,,6.5,2024
"Đường Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh.",40,4,7,Tây,Tây,3,5,3,Have certificate,Full,2.68,2024
"Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",56,,,,,3,4,3,Have certificate,,5.4,2024
"Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",40,4,6,,,2,2,2,Have certificate,,3.55,2024
"Đường Nhiêu Tứ, Phường 7, Phú Nhuận, Hồ Chí Minh",40,4.1,5,Tây Nam,Tây Nam,4,3,4,Have certificate,Full,7.7,2024
"Đường Số 16, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",66.8,,,,,2,2,,Have certificate,,5.1,2024
"Phường 15, Tân Bình, Hồ Chí Minh",66,5.1,,,,5,5,3,Have certificate,,6,2024
"Đường Kinh Dương Vương, Phường 13, Quận 6, Hồ Chí Minh",36,3,2,,,3,4,3,Have certificate,,2.69,2024
"Đường Lê Văn Thọ, Phường 11, Gò Vấp, Hồ Chí Minh",36,,3,Tây,,2,2,2,,,3.9,2024
"Đường Cây Trâm, Phường 8, Gò Vấp, Hồ Chí Minh",34,5.6,,Đông Nam,,4,4,3,Have certificate,Full,5.8,2024
"Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh",40,4,6,,,2,2,2,Have certificate,,3.5,2024
"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, Hồ Chí Minh",45,,,,,2,3,2,Have certificate,,4.2,2024
"Đường Cống Lở, Phường 15, Tân Bình, Hồ Chí Minh",96,4.8,,,,4,5,5,Have certificate,Full,7.3,2024
"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",100,5,30,Nam,,4,3,,Have certificate,,6.5,2024
"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",160,8,,,,,,,,,8.5,2024
"1/, Đường Bình Thành, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",52,4,4.5,Bắc,,4,4,,Have certificate,Full,4.3,2024
"Đường 22, Phường Linh Đông, Thủ Đức, Hồ Chí Minh",60,,,,,2,3,3,Have certificate,Full,2.87,2024
"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Hồ Chí Minh.",160,5,12,Bắc,Bắc,3,4,5,,,8.7,2024
"Đường Quang Trung, Phường 12, Gò Vấp, Hồ Chí Minh",55,4.2,5,,,5,,,Have certificate,Full,7.49,2024
"Đường Phan Huy Ích, Phường 12, Gò Vấp, Hồ Chí Minh",70,,,,,4,5,5,Have certificate,Full,8.9,2024
"Đường Trần Văn Mười, Xã Xuân Thới Đông, Hóc Môn, Hồ Chí Minh",77,4,14,Tây Bắc,,1,1,1,Have certificate,Basic,6.9,2024
